L_ListingID,L_Address,L_City,beds,baths,price,remarks,remarks_clean
1169338577,17441 Rayen Street,Sherwood Forest,4.0,3.0,1649999,"Welcome to an extraordinary opportunity in the coveted enclave of Sherwood Forest. This beautifully updated 4-bedroom 3-bathroom featuring a bonus room property spans 3107 square feet of bright, open-concept living space. From the moment you enter, you will be greeted by clean architectural lines, soaring vaulted ceilings with exposed beams, and seamless indoor-outdoor flow. The spacious living room centers around a custom fireplace and built-in media setup, while multiple dining areas and expansive entertaining spaces offer incredible versatility.
The thoughtfully designed kitchen features sleek granite countertops, abundant cabinetry, and matching stainless steel appliances less than two years old, ideal for both casual meals and elevated gatherings. A dramatic bonus room with cathedral ceilings and new tile flooring offers an expansive canvas for a home office, gym, or creative studio.
Recent updates elevate this home's comfort and style, including new luxury vinyl flooring throughout, all new moldings, fresh paint, level 5 skim coat walls, and all new plugs, switches, and covers. The newly remodeled primary bathroom boasts modern finishes, a dual vanity, and an oversized glass shower. The spacious primary suite also includes double closets for ample storage.
Additional features include LED recessed lighting throughout, copper plumbing, a newer roof and AC system, smart thermostat, and new sink fixtures. The dedicated laundry room is outfitted with new cabinets, a deep utility sink, and custom shelving. A large linen closet with a stylish barn door adds both convenience and charm.
Outside, enjoy professionally landscaped front yard curb appeal, new concrete fencing with metal motorized gates for privacy, a new sliding glass door, and a new rear entry door from the den.
This exceptional home blends privacy, design, and functionality in one of the Valley's most desirable neighborhoods. A rare offering that delivers style, upgrades, and move-in ready comfort.","Welcome to an extraordinary opportunity in the coveted enclave of Sherwood Forest. This beautifully updated 4-bedroom 3-bathroom featuring a bonus room property spans 3107 square feet of bright, open-concept living space. From the moment you enter, you will be greeted by clean architectural lines, soaring vaulted ceilings with exposed beams, and seamless indoor-outdoor flow. The spacious living room centers around a custom fireplace and built-in media setup, while multiple dining areas and expansive entertaining spaces offer incredible versatility.
The thoughtfully designed kitchen features sleek granite countertops, abundant cabinetry, and matching stainless steel appliances less than two years old, ideal for both casual meals and elevated gatherings. A dramatic bonus room with cathedral ceilings and new tile flooring offers an expansive canvas for a home office, gym, or creative studio.
Recent updates elevate this home's comfort and style, including new luxury vinyl flooring throughout, all new moldings, fresh paint, level 5 skim coat walls, and all new plugs, switches, and covers. The newly remodeled primary bathroom boasts modern finishes, a dual vanity, and an oversized glass shower. The spacious primary suite also includes double closets for ample storage.
Additional features include LED recessed lighting throughout, copper plumbing, a newer roof and air conditioning system, smart thermostat, and new sink fixtures. The dedicated laundry room is outfitted with new cabinets, a deep utility sink, and custom shelving. A large linen closet with a stylish barn door adds both convenience and charm.
Outside, enjoy professionally landscaped front yard curb appeal, new concrete fencing with metal motorized gates for privacy, a new sliding glass door, and a new rear entry door from the den.
This exceptional home blends privacy, design, and functionality in one of the Valley's most desirable neighborhoods. A rare offering that delivers style, upgrades, and move-in ready comfort."
1169472263,4013 Mirecourt cir,Rancho Cordova,5.0,4.0,799000,"Welcome to this beautifully 5-bedroom, 4-bathroom home in the sought-after Montelena community of Rancho Cordova. Offering generous space, a flexible floor plan, and quality finishes throughout, this is the kind of home that grows with you. Whether you're upsizing, accommodating extended family, or simply ready to plant roots in one of the area's most desirable neighborhoods.  At the heart of the home, the chef's kitchen features a large center island, new stainless steel appliances, granite countertops, and abundant cabinet and counter space, fully owned solar, designed for both everyday meals and effortless entertaining.  Upstairs, oversized bedrooms include walk-in closets and well-placed adjacent bathrooms, along with a dedicated second-floor laundry room complete with washer and dryer. The lower level offers TWO additional bedrooms, each with its own full bathroom an exceptional configuration for multi-generational households.   Step outside to an entertainer's backyard featuring a dedicated outdoor area, built to take full advantage of California's year-round weather. The oversized 2-car garage provides plenty of room for vehicles plus additional storage for bikes, gear, and seasonal items.","Welcome to this beautifully 5-bedroom, 4-bathroom home in the sought-after Montelena community of Rancho Cordova. Offering generous space, a flexible floor plan, and quality finishes throughout, this is the kind of home that grows with you. Whether you're upsizing, accommodating extended family, or simply ready to plant roots in one of the area's most desirable neighborhoods.  At the heart of the home, the chef's kitchen features a large center island, new stainless steel appliances, granite countertops, and abundant cabinet and counter space, fully owned solar, designed for both everyday meals and effortless entertaining.  Upstairs, oversized bedrooms include walk-in closets and well-placed adjacent bathrooms, along with a dedicated second-floor laundry room complete with washer and dryer. The lower level offers TWO additional bedrooms, each with its own full bathroom an exceptional configuration for multi-generational households.   Step outside to an entertainer's backyard featuring a dedicated outdoor area, built to take full advantage of California's year-round weather. The oversized 2-car garage provides plenty of room for vehicles plus additional storage for bikes, gear, and seasonal items."
1170160497,7700 Parkway Dr 38,La Mesa,3.0,3.0,699000,"South facing La Mesa open view townhome. Spacious 3 bedroom, 2 1/2 bath with one car garage and one private open parking spot. Personal private patio off the kitchen and dining area, lower-level living room has sliding patio door and 1/2 updated bathroom, plus separate game or play area. Master bedroom has vaulted ceilings with walk-in closet and new vanity and quartz countertop in the master bathroom. Two spacious guest bedrooms share access to South balcony. Kitchen has stainless steel appliances, plank flooring, and patio view. The home is freshly painted, has central air and heat, fully updated bathrooms, and laundry hook ups in garage. Property is close to great shopping, restaurants, and freeway access.","South facing La Mesa open view townhome. Spacious 3 bedroom, 2 1/2 bath with one car garage and one private open parking spot. Personal private patio off the kitchen and dining area, lower-level living room has sliding patio door and 1/2 updated bathroom, plus separate game or play area. Master bedroom has vaulted ceilings with walk-in closet and new vanity and quartz countertop in the master bathroom. Two spacious guest bedrooms share access to South balcony. Kitchen has stainless steel appliances, plank flooring, and patio view. The home is freshly painted, has central air and heat, fully updated bathrooms, and laundry hook ups in garage. Property is close to great shopping, restaurants, and freeway access."
1156016708,5745 Alhambra Valley Rd,Martinez,3.0,3.0,2180000,"Rare, gated 18± acre property featuring an impressive 2,400± sq ft shop/barn/workroom, abundant garage parking, scenic trails, and an updated 3-bedroom, 2.5-bath home. Ideal potential for contractors, hobbyists, car enthusiasts, RV/boat storage, workshop space, and other possible home-based uses (buyer to verify). The approx. 2,080 sq ft home features open-concept living, beautiful hardwood flooring, and a spacious lower-level bonus room ideal for a game room, guest retreat, or possible ADU potential (buyer to verify). The shop is equipped with 220 amp service, insulated walls, 14-ft roll-up door, built-in air compressor, sink, energy-efficient lighting, and alarm system. Enjoy private rolling acreage with trails perfect for riding, walking, or exploring. Outdoor amenities include a large Trex-style deck with hot tub, garden beds, and animal enclosure suitable for chickens or rabbits. Additional highlights include gated entry with intercom, detached tall garage, irrigation well, two 5,000-gallon water tanks, engineered septic, mini-split HVAC systems, and multiple outbuildings. Conveniently located just minutes from shopping, restaurants, and public transportation","Rare, gated 18 acre property featuring an impressive 2400 square feet shop/barn/workroom, abundant garage parking, scenic trails, and an updated 3-bedroom, 2.5-bath home. Ideal potential for contractors, hobbyists, car enthusiasts, RV/boat storage, workshop space, and other possible home-based uses (buyer to verify). The approx. 2080 square feet home features open-concept living, beautiful hardwood flooring, and a spacious lower-level bonus room ideal for a game room, guest retreat, or possible ADU potential (buyer to verify). The shop is equipped with 220 amp service, insulated walls, 14-feet roll-up door, built-in air compressor, sink, energy-efficient lighting, and alarm system. Enjoy private rolling acreage with trails perfect for riding, walking, or exploring. Outdoor amenities include a large Trex-style deck with hot tub, garden beds, and animal enclosure suitable for chickens or rabbits. Additional highlights include gated entry with intercom, detached tall garage, irrigation well, two 5,000-gallon water tanks, engineered septic, mini-split HVAC systems, and multiple outbuildings. Conveniently located just minutes from shopping, restaurants, and public transportation"
1150817825,6845 Sage Avenue,Yucca Valley,5.0,4.0,579000,"Charming Home with Stunning Views and Pool House 
Welcome to this spacious and versatile home! Located in a prime location with breathtaking views of the city and mountains, this property offers plenty of potential.
The bottom floor features 3 cozy bedrooms and 2 bathrooms, perfect for family living or guests. Upstairs, you'll find the luxurious primary bedroom with a private patio, where you can relax and enjoy the panoramic views. The open-concept kitchen is ideal for entertaining, with easy access from multiple entrances throughout the home. A stair chair lift adds convenience and accessibility.
The property includes a charming pool house with 1 bedroom, a kitchen, and a bathroom. It also offers potential to convert into a 2-bedroom space, perfect for extended family or guests.
The home boasts tile floors throughout, a cozy fireplace, and large picture windows that bring in natural light and highlight the incredible views. Outside, you'll enjoy a sparkling pool and spa, ideal for relaxation or entertaining.
Property is being sold AS IS. No repairs will be made by the Seller.
Buyer to verify square footage and property details.
This home offers endless possibilities! Come see it today!","Charming Home with Stunning Views and Pool House 
Welcome to this spacious and versatile home! Located in a prime location with breathtaking views of the city and mountains, this property offers plenty of potential.
The bottom floor features 3 cozy bedrooms and 2 bathrooms, perfect for family living or guests. Upstairs, you'll find the luxurious primary bedroom with a private patio, where you can relax and enjoy the panoramic views. The open-concept kitchen is ideal for entertaining, with easy access from multiple entrances throughout the home. A stair chair lift adds convenience and accessibility.
The property includes a charming pool house with 1 bedroom, a kitchen, and a bathroom. It also offers potential to convert into a 2-bedroom space, perfect for extended family or guests.
The home boasts tile floors throughout, a cozy fireplace, and large picture windows that bring in natural light and highlight the incredible views. Outside, you'll enjoy a sparkling pool and spa, ideal for relaxation or entertaining.
Property is being sold AS IS. No repairs will be made by the Seller.
Buyer to verify square footage and property details.
This home offers endless possibilities! Come see it today!"
1159105807,117 Gemstone,Irvine,3.0,3.0,1680000,"Gorgeous upgraded home situated at ?the Village of Stonegate with steps from a beautiful park. Fabulous floor plan offers 3 bedrooms and 2 1/2 bathrooms. The sweet home features beautiful ?engineered wood flooring ?and tiles in all wet areas, recessed lighting, crown molding, ?and plantation shutter?s. Chef’s kitchen features extensive granite counter space, ?designer's full backsplash, custom cabinetry, stainless appliances, and large island with seating. Living room framed by walls of windows overlooks a professionally designed and landscaped backyard with an enchanting California room. ?Large and bright master suite has a good size of bathroom with separate shower and bathtub, upgraded countertops, tub deck, shower floor, and bathroom floor. Generous-sized secondary bedrooms and a convenient upstairs individual laundry room offers comfortable living for the entire family. ?The attached garage has lots of storage space and a Tesla charge. Attending the highly acclaimed Stonegate Elementary School, ?Sierra Vista Middle School, and Northwood High School. Enjoy resort-style amenities including pool & spa, sports courts & tot lots, complimentary BBQ grills & picnic tables, playgrounds & park. Walking distance to Woodbury Town Center and Northwood Shopping Center. Shopping & dining are conveniently located at nearby Woodbury Town Center, Nor?thwood Shopping Center, Irvine Spectrum, and Tustin Market Place. Easy access to major freeways.","Gorgeous upgraded home situated at ?the Village of Stonegate with steps from a beautiful park. Fabulous floor plan offers 3 bedrooms and 2 1/2 bathrooms. The sweet home features beautiful ?engineered wood flooring ?and tiles in all wet areas, recessed lighting, crown molding, ?and plantation shutter?s. Chefs kitchen features extensive granite counter space, ?designer's full backsplash, custom cabinetry, stainless appliances, and large island with seating. Living room framed by walls of windows overlooks a professionally designed and landscaped backyard with an enchanting California room. ?Large and bright master suite has a good size of bathroom with separate shower and bathtub, upgraded countertops, tub deck, shower floor, and bathroom floor. Generous-sized secondary bedrooms and a convenient upstairs individual laundry room offers comfortable living for the entire family. ?The attached garage has lots of storage space and a Tesla charge. Attending the highly acclaimed Stonegate Elementary School, ?Sierra Vista Middle School, and Northwood High School. Enjoy resort-style amenities including pool & spa, sports courts & tot lots, complimentary BBQ grills & picnic tables, playgrounds & park. Walking distance to Woodbury Town Center and Northwood Shopping Center. Shopping & dining are conveniently located at nearby Woodbury Town Center, Nor?thwood Shopping Center, Irvine Spectrum, and Tustin Market Place. Easy access to major freeways."
1155566279,16138 Blackwood St,La Puente,6.0,4.0,1449000,"Once in a lifetime opportunity to own one of the most unique properties in the City of La Puente. Located on a 12,555 Sq Ft lot with the sale including two sperate addresses of 16138 & 16140 Blackwood Street La Puente (unincorporated area) with 4 units. The ADU (Unit 1) located on 16140 Blackwood was built in 2018 and has a separate entrance and is self-contained with 2 bedrooms, 2 baths, full kitchen that opens to a living room that provides plenty of natural light and cathedral ceilings. Private yard and access to washer and dryer on the property. The main structure on 16138 Blackwood Street has 3 units each with its own private entrance surrounded by a private yard full of dense and beautiful landscaping. The main unit (Unit 2) has 2 bedrooms, 1 full bath and living room that leads to a huge dining room area and kitchen. The private side unit (Unit 3) is a 1 bedroom, 1 Full Bath with living room area and has a separate entrance and private courtyard with its own washer and dryer. The studio unit (Unit 4) has a private gate for entrance and can be used as a 1 bedroom, 1 bath with an upgraded bathroom and separate living room area that opens to the secluded backyard. The property was renovated in 2018 with new roof and high-quality materials and craftsmanship, including real wood cabinets and designer countertops. In addition to the 4 units the property has another structure that is a self-contained, fully drywalled with electrical unit located at the back of the lot that can be used as an office, workout room, or storage.  Carport has 3 covered spaces with extended driveway that can allow up to 5 cars or plenty of space to entertain. Walking distance to award winning schools, shopping, and restaurants. The thought and design that has been put into this property is outstanding and allows to be used as an income property, owner occupied with income to live in one of the units and rent the others, or for large multi-generational living.","Once in a lifetime opportunity to own one of the most unique properties in the City of La Puente. Located on a 12555 square feet lot with the sale including two sperate addresses of 16138 & 16140 Blackwood Street La Puente (unincorporated area) with 4 units. The ADU (Unit 1) located on 16140 Blackwood was built in 2018 and has a separate entrance and is self-contained with 2 bedrooms, 2 baths, full kitchen that opens to a living room that provides plenty of natural light and cathedral ceilings. Private yard and access to washer and dryer on the property. The main structure on 16138 Blackwood Street has 3 units each with its own private entrance surrounded by a private yard full of dense and beautiful landscaping. The main unit (Unit 2) has 2 bedrooms, 1 full bath and living room that leads to a huge dining room area and kitchen. The private side unit (Unit 3) is a 1 bedroom, 1 Full Bath with living room area and has a separate entrance and private courtyard with its own washer and dryer. The studio unit (Unit 4) has a private gate for entrance and can be used as a 1 bedroom, 1 bath with an upgraded bathroom and separate living room area that opens to the secluded backyard. The property was renovated in 2018 with new roof and high-quality materials and craftsmanship, including real wood cabinets and designer countertops. In addition to the 4 units the property has another structure that is a self-contained, fully drywalled with electrical unit located at the back of the lot that can be used as an office, workout room, or storage.  Carport has 3 covered spaces with extended driveway that can allow up to 5 cars or plenty of space to entertain. Walking distance to award winning schools, shopping, and restaurants. The thought and design that has been put into this property is outstanding and allows to be used as an income property, owner occupied with income to live in one of the units and rent the others, or for large multi-generational living."
1159181252,1131 Echo Park Ave,Other,4.0,2.0,1250000,"Welcome to a rare opportunity in one of Los Angeles’ most vibrant and sought-after neighborhoods—Echo Park. This charming duplex features two spacious units, each offering 2 bedrooms and 1 bathroom, making it ideal for both owner-occupants and savvy investors.

Situated in an amazing location, the property is just a short walk to Echo Park Lake and the lively energy of Sunset Blvd, where you’ll find popular restaurants, cafes, shops, and entertainment. With its central location, you’ll enjoy easy access to Downtown Los Angeles, major freeways, and all that the city has to offer.

What truly sets this property apart is the expansive 7,500 sq ft lot zoned LAR3, offering tremendous upside potential. Whether you’re looking to expand the existing structure, add additional units, or pursue a full development project, this property provides the flexibility and zoning to bring your vision to life (buyer to verify with city).

The current duplex layout offers immediate rental income potential, while the lot size and zoning make it an exceptional long-term investment. Opportunities like this—combining location, existing income, and development potential—are rare in Echo Park.

Perfect for developers, investors, or buyers looking to grow their real estate portfolio, this is your chance to secure a valuable piece of Los Angeles real estate in a high-demand area.

Don’t miss out on this one-of-a-kind opportunity to invest, develop, or create your dream property in the heart of Echo Park!","Welcome to a rare opportunity in one of Los Angeles most vibrant and sought-after neighborhoodsEcho Park. This charming duplex features two spacious units, each offering 2 bedrooms and 1 bathroom, making it ideal for both owner-occupants and savvy investors.

Situated in an amazing location, the property is just a short walk to Echo Park Lake and the lively energy of Sunset Blvd, where youll find popular restaurants, cafes, shops, and entertainment. With its central location, youll enjoy easy access to Downtown Los Angeles, major freeways, and all that the city has to offer.

What truly sets this property apart is the expansive 7500 square feet lot zoned LAR3, offering tremendous upside potential. Whether youre looking to expand the existing structure, add additional units, or pursue a full development project, this property provides the flexibility and zoning to bring your vision to life (buyer to verify with city).

The current duplex layout offers immediate rental income potential, while the lot size and zoning make it an exceptional long-term investment. Opportunities like thiscombining location, existing income, and development potentialare rare in Echo Park.

Perfect for developers, investors, or buyers looking to grow their real estate portfolio, this is your chance to secure a valuable piece of Los Angeles real estate in a high-demand area.

Dont miss out on this one-of-a-kind opportunity to invest, develop, or create your dream property in the heart of Echo Park!"
1172740411,299 Mesa Drive,Costa Mesa,3.0,2.0,1749000,"Situated on a rare 7,000+ sq. ft. corner lot in one of Eastside Costa Mesa’s most desirable neighborhoods, this beautifully reimagined single-level residence seamlessly blends modern luxury, timeless character, and exceptional future potential. With coveted R2 zoning, the property offers a unique opportunity for expansion, an ADU, multi-generational living, or long-term investment value—all while enjoying the comfort of a move-in-ready home in a premier coastal location. From the moment you arrive, the home's inviting curb appeal and charming walnut Dutch door set the tone for what awaits inside. Vaulted open-beam ceilings, abundant natural light, and a thoughtfully designed open-concept layout create a bright, welcoming atmosphere that feels both spacious and sophisticated. The stunning living room serves as the heart of the home, anchored by a dramatic slate-tiled fireplace and custom built-in shelving that add warmth, character, and style. Designed for both everyday living and entertaining, the chef-inspired kitchen features sleek quartz countertops with a striking waterfall edge, custom cabinetry, premium appliances, and a built-in wine refrigerator—perfect for hosting family and friends.  The private primary retreat offers a true sanctuary, complete with dual closets, a versatile alcove ideal for a home office or dressing area, and a very recently renovated spa-like ensuite bath. Luxurious finishes include dual vanities, a soaking tub, separate walk-in shower, designer tile accents, and contemporary fixtures that create a relaxing resort-inspired experience.  Two additional bedrooms and an elegantly updated hall bathroom provide comfortable accommodations for family, guests, or flexible work-from-home living.  Step outside to discover your own private oasis. Both the front and rear yards are surrounded by mature landscaping, creating peaceful outdoor spaces designed for relaxation and entertaining. The expansive patio and covered outdoor living area feature overhead heaters, a ceiling fan, and a retractable roof, allowing for year-round enjoyment of Southern California’s exceptional climate.  Additional upgrades include central air conditioning, a tankless water heater, recessed lighting, dual-pane windows, and a detached two-car garage.  Ideally located just minutes from Newport Beach, the Back Bay Nature Preserve, OC Fairgrounds, Irvine Ranch Market, top-rated schools, premier dining, and world-class shopping.","Situated on a rare 7,000+ sq. feet. corner lot in one of Eastside Costa Mesas most desirable neighborhoods, this beautifully reimagined single-level residence seamlessly blends modern luxury, timeless character, and exceptional future potential. With coveted R2 zoning, the property offers a unique opportunity for expansion, an ADU, multi-generational living, or long-term investment valueall while enjoying the comfort of a move-in-ready home in a premier coastal location. From the moment you arrive, the home's inviting curb appeal and charming walnut Dutch door set the tone for what awaits inside. Vaulted open-beam ceilings, abundant natural light, and a thoughtfully designed open-concept layout create a bright, welcoming atmosphere that feels both spacious and sophisticated. The stunning living room serves as the heart of the home, anchored by a dramatic slate-tiled fireplace and custom built-in shelving that add warmth, character, and style. Designed for both everyday living and entertaining, the chef-inspired kitchen features sleek quartz countertops with a striking waterfall edge, custom cabinetry, premium appliances, and a built-in wine refrigeratorperfect for hosting family and friends.  The private primary retreat offers a true sanctuary, complete with dual closets, a versatile alcove ideal for a home office or dressing area, and a very recently renovated spa-like ensuite bath. Luxurious finishes include dual vanities, a soaking tub, separate walk-in shower, designer tile accents, and contemporary fixtures that create a relaxing resort-inspired experience.  Two additional bedrooms and an elegantly updated hall bathroom provide comfortable accommodations for family, guests, or flexible work-from-home living.  Step outside to discover your own private oasis. Both the front and rear yards are surrounded by mature landscaping, creating peaceful outdoor spaces designed for relaxation and entertaining. The expansive patio and covered outdoor living area feature overhead heaters, a ceiling fan, and a retractable roof, allowing for year-round enjoyment of Southern Californias exceptional climate.  Additional upgrades include central air conditioning, a tankless water heater, recessed lighting, dual-pane windows, and a detached two-car garage.  Ideally located just minutes from Newport Beach, the Back Bay Nature Preserve, OC Fairgrounds, Irvine Ranch Market, top-rated schools, premier dining, and world-class shopping."
1157570752,18665 Corte Arcangel,Morgan Hill,5.0,6.0,3495000,"Welcome to 18665 Corte Arcangel where luxury living already exists & summer does not have to wait. A fully realized resort experience w/ over $500,000 invested into the backyard alone. Replicating this today w/the new cost of labor & material would be an even bigger undertaking. While many newer homes at similar price points deliver unfinished dirt lots & years of future construction, this home offers that finished lifestyle today. Enhanced by an attached 541 sq.ft. casita w/ its own private entrance & full kitchen: ideal for multi-generational living/guests/private executive retreat. Dramatic 20-foot ceilings & an open-to-below design create a grand, light-filled atmosphere. An Expansive ground-floor primary suite feels like a private retreat. Upstairs bedrooms each feature ensuite baths for comfort & privacy. North-facing front door adds appeal for those who value Vastu and Feng Shui. Outside is where this property truly stands apart. Featuring a lap pool (in the NE Corner w/retractable cover), half court/firepit and a STUNNING gazebo; with kegerator/bar/BBQ/TV. It is the kind of backyard guests remember long after they leave. Combined w/ nearby wineries, Coyote Creek Golf Club, CordeValle, and Morgan Hills evolving downtown, this is Borello Ranch living at its most complete.","Welcome to 18665 Corte Arcangel where luxury living already exists & summer does not have to wait. A fully realized resort experience w/ over $500,000 invested into the backyard alone. Replicating this today withthe new cost of labor & material would be an even bigger undertaking. While many newer homes at similar price points deliver unfinished dirt lots & years of future construction, this home offers that finished lifestyle today. Enhanced by an attached 541 square feet casita w/ its own private entrance & full kitchen: ideal for multi-generational living/guests/private executive retreat. Dramatic 20-foot ceilings & an open-to-below design create a grand, light-filled atmosphere. An Expansive ground-floor primary suite feels like a private retreat. Upstairs bedrooms each feature ensuite baths for comfort & privacy. North-facing front door adds appeal for those who value Vastu and Feng Shui. Outside is where this property truly stands apart. Featuring a lap pool (in the NE Corner withretractable cover), half court/firepit and a STUNNING gazebo; with kegerator/bar/BBQ/TV. It is the kind of backyard guests remember long after they leave. Combined w/ nearby wineries, Coyote Creek Golf Club, CordeValle, and Morgan Hills evolving downtown, this is Borello Ranch living at its most complete."
1173798068,3441 Tice Creek Dr. 4,Walnut Creek,2.0,1.0,428888,"Super location Classic Claremont single level unit, welcoming you into a light-filled open and airy floor plan. This is a 55+ Rossmoor comunity offers incredible value!! An enclosed view and carpeted balcony, with extra sqequare footage and newer Amana A/C and Heat pump, is perfect for Den, office, relaxing and entertaining area. Updated Kitchen, features: dishwasher, microwave, Corian counters and custom wood cabinetry, good size Washer/Dryer. This is one of the rare great and convenient location to be close to the carport with lots of guest parking and nice size storage.   Walking distance to Buckeye tennis courts and Dollar golf course.  Don't miss this great location and good deal..","Super location Classic Claremont single level unit, welcoming you into a light-filled open and airy floor plan. This is a 55+ Rossmoor comunity offers incredible value!! An enclosed view and carpeted balcony, with extra sqequare footage and newer Amana A/C and Heat pump, is perfect for Den, office, relaxing and entertaining area. Updated Kitchen, features: dishwasher, microwave, Corian counters and custom wood cabinetry, good size Washer/Dryer. This is one of the rare great and convenient location to be close to the carport with lots of guest parking and nice size storage.   Walking distance to Buckeye tennis courts and Dollar golf course.  Don't miss this great location and good deal.."
1159173917,2760 E San Angelo,Palm Springs,3.0,2.0,749000,"Updated 3-bedroom, 2-bath Palm Springs pool home featuring a remodeled open-concept kitchen and living area. The home includes newer windows and sliding doors, a modern kitchen with a large center island, new appliances, and ceramic tile flooring throughout. Situated on a spacious quarter-acre lot, it offers both comfort and room to enjoy outdoor living.","Updated 3-bedroom, 2-bath Palm Springs pool home featuring a remodeled open-concept kitchen and living area. The home includes newer windows and sliding doors, a modern kitchen with a large center island, new appliances, and ceramic tile flooring throughout. Situated on a spacious quarter-acre lot, it offers both comfort and room to enjoy outdoor living."
1171503047,51165 Evangeline Way,La Quinta,6.0,7.0,3599900,"Located in the highly sought-after Polo Villas community of La Quinta, this stunning contemporary estate presents a rare opportunity to own a luxury property just minutes from the world-famous Coachella and Stagecoach festival grounds. Designed with both lifestyle and investment in mind, this 6-bedroom, 6.5-bath residence spans approximately 3,638 square feet and delivers an exceptional blend of modern design, comfort, and income potential.  Clean architectural lines, soaring ceilings, and an open-concept layout define the interior, creating an inviting atmosphere ideal for entertaining large groups or hosting extended stays. The expansive living area features elevated finishes, a cozy fireplace, and seamless indoor-outdoor flow, making it perfectly suited for gatherings during festival season or relaxed desert living year-round.  Situated on an oversized lot, the outdoor space is a true highlight. Enjoy a resort-style pool and spa, pickleball court, outdoor kitchen, and a welcoming firepit--an ideal setting for entertaining guests before or after events at the nearby Empire Polo Club. The generous yard offers privacy and space rarely found so close to the Coachella event grounds. The home offers two spacious primary suites, each with en-suite bathrooms and large  walk-in closets, providing privacy and comfort for owners and guests alike. Four additional bedrooms ensuite, make this property exceptionally well-suited for group stays, short-term rentals, or multi-generational living.  Additional features include a private gated community, solar energy system, Level 2 EV charger, and approval for short-term vacation rentals in the City of La Quinta--an invaluable advantage for buyers seeking a high-performing investment property near major annual events.  Whether you're searching for a luxury desert retreat, a festival-adjacent vacation rental, or a strategic addition to your real estate portfolio, this exceptional Polo Villas estate offers location, lifestyle, and income potential in one remarkable package.","Located in the highly sought-after Polo Villas community of La Quinta, this stunning contemporary estate presents a rare opportunity to own a luxury property just minutes from the world-famous Coachella and Stagecoach festival grounds. Designed with both lifestyle and investment in mind, this 6-bedroom, 6.5-bath residence spans approximately 3,638 square feet and delivers an exceptional blend of modern design, comfort, and income potential.  Clean architectural lines, soaring ceilings, and an open-concept layout define the interior, creating an inviting atmosphere ideal for entertaining large groups or hosting extended stays. The expansive living area features elevated finishes, a cozy fireplace, and seamless indoor-outdoor flow, making it perfectly suited for gatherings during festival season or relaxed desert living year-round.  Situated on an oversized lot, the outdoor space is a true highlight. Enjoy a resort-style pool and spa, pickleball court, outdoor kitchen, and a welcoming firepit--an ideal setting for entertaining guests before or after events at the nearby Empire Polo Club. The generous yard offers privacy and space rarely found so close to the Coachella event grounds. The home offers two spacious primary suites, each with en-suite bathrooms and large  walk-in closets, providing privacy and comfort for owners and guests alike. Four additional bedrooms ensuite, make this property exceptionally well-suited for group stays, short-term rentals, or multi-generational living.  Additional features include a private gated community, solar energy system, Level 2 EV charger, and approval for short-term vacation rentals in the City of La Quinta--an invaluable advantage for buyers seeking a high-performing investment property near major annual events.  Whether you're searching for a luxury desert retreat, a festival-adjacent vacation rental, or a strategic addition to your real estate portfolio, this exceptional Polo Villas estate offers location, lifestyle, and income potential in one remarkable package."
